batch_date,manufacturer,product_key,product_name,cheaper_mall,cheaper_price,target_mall_price,diff
2026-02-28,해태제과,H029,해태과자029,네이버쇼핑,1025,1046,21
2026-02-28,해태제과,H031,해태과자031,G마켓,1056,1058,2
2026-02-28,해태제과,H031,해태과자031,SSG,1056,1058,2
2026-02-28,해태제과,H032,해태과자032,네이버쇼핑,1049,1051,2
2026-02-28,해태제과,H033,해태과자033,네이버쇼핑,1043,1063,20
2026-02-28,해태제과,H034,해태과자034,G마켓,1059,1085,26
2026-02-28,해태제과,H035,해태과자035,G마켓,1070,1075,5
2026-02-28,해태제과,H037,해태과자037,네이버쇼핑,1098,1125,27
2026-02-28,해태제과,H037,해태과자037,SSG,1101,1125,24
2026-02-28,해태제과,H038,해태과자038,네이버쇼핑,1076,1135,59
2026-02-28,해태제과,H038,해태과자038,SSG,1103,1135,32
2026-02-28,해태제과,H038,해태과자038,컬리,1128,1135,7
2026-02-28,해태제과,H038,해태과자038,G마켓,1131,1135,4
2026-02-28,해태제과,H039,해태과자039,네이버쇼핑,1100,1142,42
2026-02-28,해태제과,H039,해태과자039,G마켓,1132,1142,10
2026-02-28,해태제과,H040,해태과자040,G마켓,1099,1130,31
2026-02-28,해태제과,H040,해태과자040,네이버쇼핑,1106,1130,24
2026-02-28,해태제과,H040,해태과자040,컬리,1127,1130,3
2026-02-28,해태제과,H041,해태과자041,G마켓,1110,1162,52
2026-02-28,해태제과,H041,해태과자041,네이버쇼핑,1127,1162,35
2026-02-28,해태제과,H041,해태과자041,컬리,1146,1162,16
2026-02-28,해태제과,H041,해태과자041,SSG,1147,1162,15
2026-02-28,해태제과,H042,해태과자042,네이버쇼핑,1118,1130,12
2026-02-28,해태제과,H043,해태과자043,네이버쇼핑,1114,1162,48
2026-02-28,해태제과,H043,해태과자043,G마켓,1131,1162,31
2026-02-28,해태제과,H044,해태과자044,네이버쇼핑,1127,1165,38
2026-02-28,해태제과,H044,해태과자044,SSG,1154,1165,11
2026-02-28,해태제과,H045,해태과자045,네이버쇼핑,1157,1174,17
2026-02-28,해태제과,H046,해태과자046,네이버쇼핑,1134,1158,24
2026-02-28,해태제과,H047,해태과자047,네이버쇼핑,1147,1149,2
2026-02-28,해태제과,H048,해태과자048,네이버쇼핑,1164,1194,30
2026-02-28,해태제과,H049,해태과자049,네이버쇼핑,813,823,10
2026-03-01,농심,N001,농심과자001,네이버쇼핑,827,852,25
2026-03-01,농심,N003,농심과자003,SSG,856,874,18
2026-03-01,농심,N004,농심과자004,SSG,862,876,14
2026-03-01,농심,N007,농심과자007,네이버쇼핑,878,879,1
2026-03-01,농심,N009,농심과자009,네이버쇼핑,887,909,22
2026-03-01,농심,N011,농심과자011,SSG,918,921,3
2026-03-01,농심,N011,농심과자011,G마켓,920,921,1
2026-03-01,농심,N012,농심과자012,네이버쇼핑,912,914,2
2026-03-01,농심,N013,농심과자013,네이버쇼핑,906,926,20
2026-03-01,농심,N014,농심과자014,G마켓,920,945,25
2026-03-01,농심,N015,농심과자015,G마켓,934,938,4
2026-03-01,농심,N017,농심과자017,네이버쇼핑,962,990,28
2026-03-01,농심,N017,농심과자017,SSG,965,990,25
2026-03-01,농심,N018,농심과자018,네이버쇼핑,938,999,61
2026-03-01,농심,N018,농심과자018,SSG,966,999,33
2026-03-01,농심,N018,농심과자018,컬리,992,999,7
2026-03-01,농심,N018,농심과자018,G마켓,996,999,3
2026-03-01,농심,N019,농심과자019,네이버쇼핑,963,1006,43
2026-03-01,농심,N019,농심과자019,G마켓,994,1006,12
2026-03-01,농심,N020,농심과자020,G마켓,963,994,31
2026-03-01,농심,N020,농심과자020,네이버쇼핑,968,994,26
2026-03-01,농심,N020,농심과자020,컬리,992,994,2
2026-03-01,농심,N021,농심과자021,G마켓,970,1023,53
2026-03-01,농심,N021,농심과자021,네이버쇼핑,989,1023,34
2026-03-01,농심,N021,농심과자021,컬리,1008,1023,15
2026-03-01,농심,N021,농심과자021,SSG,1009,1023,14
2026-03-01,농심,N022,농심과자022,네이버쇼핑,981,992,11
2026-03-01,농심,N023,농심과자023,네이버쇼핑,976,1025,49
2026-03-01,농심,N023,농심과자023,G마켓,993,1025,32
2026-03-01,농심,N024,농심과자024,네이버쇼핑,990,1028,38
2026-03-01,농심,N024,농심과자024,SSG,1019,1028,9
2026-03-01,농심,N025,농심과자025,네이버쇼핑,1019,1037,18
2026-03-01,농심,N026,농심과자026,네이버쇼핑,995,1023,28
2026-03-01,농심,N027,농심과자027,네이버쇼핑,1011,1013,2
2026-03-01,농심,N028,농심과자028,네이버쇼핑,1026,1053,27
2026-03-01,농심,N029,농심과자029,네이버쇼핑,1026,1036,10
2026-03-01,농심,N030,농심과자030,G마켓,1049,1088,39
2026-03-01,농심,N030,농심과자030,네이버쇼핑,1082,1088,6
2026-03-01,농심,N030,농심과자030,컬리,1082,1088,6
2026-03-01,농심,N035,농심과자035,G마켓,1072,1094,22
2026-03-01,농심,N035,농심과자035,네이버쇼핑,1089,1094,5
2026-03-01,농심,N036,농심과자036,G마켓,1097,1130,33
2026-03-01,농심,N036,농심과자036,SSG,1128,1130,2
2026-03-01,농심,N039,농심과자039,네이버쇼핑,1110,1137,27
2026-03-01,농심,N040,농심과자040,SSG,1116,1133,17
2026-03-01,농심,N041,농심과자041,SSG,1123,1136,13
2026-03-01,농심,N046,농심과자046,네이버쇼핑,1147,1170,23
2026-03-01,농심,N047,농심과자047,네이버쇼핑,1178,1180,2
2026-03-01,농심,N048,농심과자048,네이버쇼핑,1150,1191,41
2026-03-01,농심,N049,농심과자049,네이버쇼핑,802,840,38
2026-03-01,롯데,L000,롯데과자000,G마켓,843,873,30
2026-03-01,롯데,L000,롯데과자000,컬리,859,873,14
2026-03-01,롯데,L001,롯데과자001,SSG,862,885,23
2026-03-01,롯데,L001,롯데과자001,네이버쇼핑,862,885,23
2026-03-01,롯데,L001,롯데과자001,G마켓,879,885,6
2026-03-01,롯데,L002,롯데과자002,G마켓,837,867,30
2026-03-01,롯데,L002,롯데과자002,네이버쇼핑,842,867,25
2026-03-01,롯데,L002,롯데과자002,컬리,864,867,3
2026-03-01,롯데,L003,롯데과자003,G마켓,846,897,51
2026-03-01,롯데,L003,롯데과자003,네이버쇼핑,866,897,31
2026-03-01,롯데,L003,롯데과자003,컬리,883,897,14
2026-03-01,롯데,L003,롯데과자003,SSG,884,897,13
2026-03-01,롯데,L004,롯데과자004,네이버쇼핑,856,868,12
2026-03-01,롯데,L005,롯데과자005,네이버쇼핑,854,899,45
2026-03-01,롯데,L005,롯데과자005,G마켓,868,899,31
2026-03-01,롯데,L006,롯데과자006,네이버쇼핑,865,903,38
2026-03-01,롯데,L006,롯데과자006,SSG,895,903,8
2026-03-01,롯데,L007,롯데과자007,네이버쇼핑,892,909,17
2026-03-01,롯데,L008,롯데과자008,네이버쇼핑,870,894,24
2026-03-01,롯데,L010,롯데과자010,G마켓,898,921,23
2026-03-01,롯데,L010,롯데과자010,네이버쇼핑,903,921,18
2026-03-01,롯데,L012,롯데과자012,G마켓,923,965,42
2026-03-01,롯데,L012,롯데과자012,컬리,956,965,9
2026-03-01,롯데,L012,롯데과자012,네이버쇼핑,959,965,6
2026-03-01,롯데,L017,롯데과자017,G마켓,950,972,22
2026-03-01,롯데,L017,롯데과자017,네이버쇼핑,965,972,7
2026-03-01,롯데,L018,롯데과자018,G마켓,972,1006,34
2026-03-01,롯데,L018,롯데과자018,SSG,1004,1006,2
2026-03-01,롯데,L020,롯데과자020,네이버쇼핑,962,990,28
2026-03-01,롯데,L022,롯데과자022,SSG,989,1006,17
2026-03-01,롯데,L023,롯데과자023,SSG,996,1010,14
2026-03-01,롯데,L028,롯데과자028,네이버쇼핑,1019,1044,25
2026-03-01,롯데,L029,롯데과자029,네이버쇼핑,1052,1053,1
2026-03-01,롯데,L030,롯데과자030,G마켓,1051,1056,5
2026-03-01,롯데,L030,롯데과자030,SSG,1051,1056,5
2026-03-01,롯데,L031,롯데과자031,네이버쇼핑,1047,1048,1
2026-03-01,롯데,L032,롯데과자032,네이버쇼핑,1039,1059,20
2026-03-01,롯데,L033,롯데과자033,G마켓,1055,1080,25
2026-03-01,롯데,L034,롯데과자034,G마켓,1068,1074,6
2026-03-01,롯데,L036,롯데과자036,네이버쇼핑,1094,1123,29
2026-03-01,롯데,L036,롯데과자036,SSG,1097,1123,26
2026-03-01,롯데,L037,롯데과자037,네이버쇼핑,1072,1133,61
2026-03-01,롯데,L037,롯데과자037,SSG,1099,1133,34
2026-03-01,롯데,L037,롯데과자037,컬리,1124,1133,9
2026-03-01,롯데,L037,롯데과자037,G마켓,1130,1133,3
2026-03-01,롯데,L038,롯데과자038,네이버쇼핑,1096,1139,43
2026-03-01,롯데,L038,롯데과자038,G마켓,1128,1139,11
2026-03-01,롯데,L039,롯데과자039,네이버쇼핑,1123,1124,1
2026-03-01,롯데,L040,롯데과자040,G마켓,1107,1158,51
2026-03-01,롯데,L040,롯데과자040,네이버쇼핑,1124,1158,34
2026-03-01,롯데,L040,롯데과자040,SSG,1144,1158,14
2026-03-01,롯데,L040,롯데과자040,컬리,1144,1158,14
2026-03-01,롯데,L041,롯데과자041,네이버쇼핑,1115,1128,13
2026-03-01,롯데,L042,롯데과자042,네이버쇼핑,1109,1157,48
2026-03-01,롯데,L042,롯데과자042,G마켓,1125,1157,32
2026-03-01,롯데,L043,롯데과자043,네이버쇼핑,1122,1162,40
2026-03-01,롯데,L043,롯데과자043,SSG,1153,1162,9
2026-03-01,롯데,L044,롯데과자044,네이버쇼핑,1152,1170,18
2026-03-01,롯데,L045,롯데과자045,네이버쇼핑,1130,1154,24
2026-03-01,롯데,L046,롯데과자046,네이버쇼핑,1145,1146,1
2026-03-01,롯데,L047,롯데과자047,네이버쇼핑,1160,1189,29
2026-03-01,롯데,L048,롯데과자048,네이버쇼핑,1160,1172,12
2026-03-01,빙그레,B000,빙그레과자000,SSG,833,838,5
2026-03-01,빙그레,B001,빙그레과자001,G마켓,847,850,3
2026-03-01,빙그레,B002,빙그레과자002,네이버쇼핑,832,854,22
2026-03-01,빙그레,B004,빙그레과자004,네이버쇼핑,849,877,28
2026-03-01,빙그레,B006,빙그레과자006,SSG,877,897,20
2026-03-01,빙그레,B007,빙그레과자007,SSG,881,896,15
2026-03-01,빙그레,B010,빙그레과자010,SSG,899,915,16
2026-03-01,빙그레,B010,빙그레과자010,네이버쇼핑,902,915,13
2026-03-01,빙그레,B011,빙그레과자011,네이버쇼핑,886,926,40
2026-03-01,빙그레,B011,빙그레과자011,G마켓,923,926,3
2026-03-01,빙그레,B012,빙그레과자012,G마켓,920,954,34
2026-03-01,빙그레,B014,빙그레과자014,SSG,937,942,5
2026-03-01,빙그레,B014,빙그레과자014,G마켓,939,942,3
2026-03-01,빙그레,B015,빙그레과자015,네이버쇼핑,933,935,2
2026-03-01,빙그레,B016,빙그레과자016,네이버쇼핑,926,947,21
2026-03-01,빙그레,B017,빙그레과자017,G마켓,942,966,24
2026-03-01,빙그레,B018,빙그레과자018,G마켓,955,959,4
2026-03-01,빙그레,B020,빙그레과자020,G마켓,976,1003,27
2026-03-01,빙그레,B020,빙그레과자020,SSG,993,1003,10
2026-03-01,빙그레,B020,빙그레과자020,네이버쇼핑,998,1003,5
2026-03-01,빙그레,B021,빙그레과자021,G마켓,989,1020,31
2026-03-01,빙그레,B021,빙그레과자021,컬리,1008,1020,12
2026-03-01,빙그레,B022,빙그레과자022,SSG,1006,1032,26
2026-03-01,빙그레,B022,빙그레과자022,네이버쇼핑,1009,1032,23
2026-03-01,빙그레,B022,빙그레과자022,G마켓,1025,1032,7
2026-03-01,빙그레,B023,빙그레과자023,G마켓,984,1015,31
2026-03-01,빙그레,B023,빙그레과자023,네이버쇼핑,990,1015,25
2026-03-01,빙그레,B023,빙그레과자023,컬리,1010,1015,5
2026-03-01,빙그레,B024,빙그레과자024,G마켓,995,1044,49
2026-03-01,빙그레,B024,빙그레과자024,네이버쇼핑,1012,1044,32
2026-03-01,빙그레,B024,빙그레과자024,SSG,1031,1044,13
2026-03-01,빙그레,B024,빙그레과자024,컬리,1031,1044,13
2026-03-01,빙그레,B025,빙그레과자025,네이버쇼핑,1002,1016,14
2026-03-01,빙그레,B026,빙그레과자026,네이버쇼핑,998,1047,49
2026-03-01,빙그레,B026,빙그레과자026,G마켓,1016,1047,31
2026-03-01,빙그레,B027,빙그레과자027,네이버쇼핑,1014,1049,35
2026-03-01,빙그레,B027,빙그레과자027,SSG,1042,1049,7
2026-03-01,빙그레,B028,빙그레과자028,네이버쇼핑,1039,1058,19
2026-03-01,빙그레,B029,빙그레과자029,네이버쇼핑,1016,1042,26
2026-03-01,빙그레,B030,빙그레과자030,네이버쇼핑,1038,1078,40
2026-03-01,빙그레,B031,빙그레과자031,G마켓,1044,1068,24
2026-03-01,빙그레,B031,빙그레과자031,네이버쇼핑,1052,1068,16
2026-03-01,빙그레,B033,빙그레과자033,G마켓,1069,1112,43
2026-03-01,빙그레,B033,빙그레과자033,컬리,1103,1112,9
2026-03-01,빙그레,B033,빙그레과자033,네이버쇼핑,1105,1112,7
2026-03-01,빙그레,B038,빙그레과자038,G마켓,1097,1116,19
2026-03-01,빙그레,B038,빙그레과자038,네이버쇼핑,1113,1116,3
2026-03-01,빙그레,B039,빙그레과자039,G마켓,1120,1151,31
2026-03-01,빙그레,B039,빙그레과자039,SSG,1150,1151,1
2026-03-01,빙그레,B041,빙그레과자041,네이버쇼핑,1110,1136,26
2026-03-01,빙그레,B043,빙그레과자043,SSG,1135,1154,19
2026-03-01,빙그레,B044,빙그레과자044,SSG,1143,1157,14
2026-03-01,빙그레,B049,빙그레과자049,네이버쇼핑,818,838,20
2026-03-01,오리온,O000,오리온과자000,G마켓,827,851,24
2026-03-01,오리온,O000,오리온과자000,네이버쇼핑,831,851,20
2026-03-01,오리온,O002,오리온과자002,G마켓,850,892,42
2026-03-01,오리온,O002,오리온과자002,컬리,883,892,9
2026-03-01,오리온,O002,오리온과자002,네이버쇼핑,885,892,7
2026-03-01,오리온,O007,오리온과자007,G마켓,878,899,21
2026-03-01,오리온,O007,오리온과자007,네이버쇼핑,894,899,5
2026-03-01,오리온,O008,오리온과자008,G마켓,899,932,33
2026-03-01,오리온,O008,오리온과자008,SSG,930,932,2
2026-03-01,오리온,O010,오리온과자010,네이버쇼핑,889,916,27
2026-03-01,오리온,O012,오리온과자012,SSG,920,936,16
2026-03-01,오리온,O013,오리온과자013,SSG,926,938,12
2026-03-01,오리온,O018,오리온과자018,네이버쇼핑,951,972,21
2026-03-01,오리온,O020,오리온과자020,SSG,981,985,4
2026-03-01,오리온,O020,오리온과자020,G마켓,983,985,2
2026-03-01,오리온,O021,오리온과자021,네이버쇼핑,974,976,2
2026-03-01,오리온,O022,오리온과자022,네이버쇼핑,968,987,19
2026-03-01,오리온,O023,오리온과자023,G마켓,984,1009,25
2026-03-01,오리온,O024,오리온과자024,G마켓,998,1002,4
2026-03-01,오리온,O026,오리온과자026,네이버쇼핑,1024,1053,29
2026-03-01,오리온,O026,오리온과자026,SSG,1028,1053,25
2026-03-01,오리온,O027,오리온과자027,네이버쇼핑,1002,1063,61
2026-03-01,오리온,O027,오리온과자027,SSG,1030,1063,33
2026-03-01,오리온,O027,오리온과자027,컬리,1053,1063,10
2026-03-01,오리온,O027,오리온과자027,G마켓,1058,1063,5
2026-03-01,오리온,O028,오리온과자028,네이버쇼핑,1024,1067,43
2026-03-01,오리온,O028,오리온과자028,G마켓,1055,1067,12
2026-03-01,오리온,O030,오리온과자030,G마켓,1036,1086,50
2026-03-01,오리온,O030,오리온과자030,네이버쇼핑,1052,1086,34
2026-03-01,오리온,O030,오리온과자030,컬리,1071,1086,15
2026-03-01,오리온,O030,오리온과자030,SSG,1073,1086,13
2026-03-01,오리온,O031,오리온과자031,네이버쇼핑,1043,1056,13
2026-03-01,오리온,O032,오리온과자032,네이버쇼핑,1039,1089,50
2026-03-01,오리온,O032,오리온과자032,G마켓,1057,1089,32
2026-03-01,오리온,O033,오리온과자033,네이버쇼핑,1054,1092,38
2026-03-01,오리온,O033,오리온과자033,SSG,1081,1092,11
2026-03-01,오리온,O034,오리온과자034,네이버쇼핑,1084,1100,16
2026-03-01,오리온,O035,오리온과자035,네이버쇼핑,1057,1083,26
2026-03-01,오리온,O037,오리온과자037,네이버쇼핑,1087,1118,31
2026-03-01,오리온,O038,오리온과자038,네이버쇼핑,1089,1098,9
2026-03-01,오리온,O044,오리온과자044,G마켓,1136,1157,21
2026-03-01,오리온,O044,오리온과자044,네이버쇼핑,1152,1157,5
2026-03-01,오리온,O045,오리온과자045,G마켓,1159,1194,35
2026-03-01,오리온,O045,오리온과자045,SSG,1189,1194,5
2026-03-01,오리온,O048,오리온과자048,네이버쇼핑,1173,1200,27
2026-03-01,오리온,O049,오리온과자049,네이버쇼핑,831,873,42
2026-03-01,오리온,O049,오리온과자049,컬리,839,873,34
2026-03-01,오리온,O049,오리온과자049,SSG,842,873,31
2026-03-01,오리온,O049,오리온과자049,G마켓,865,873,8
2026-03-01,해태제과,H000,해태과자000,G마켓,832,861,29
2026-03-01,해태제과,H000,해태과자000,SSG,850,861,11
2026-03-01,해태제과,H000,해태과자000,네이버쇼핑,857,861,4
2026-03-01,해태제과,H001,해태과자001,G마켓,850,879,29
2026-03-01,해태제과,H001,해태과자001,컬리,866,879,13
2026-03-01,해태제과,H002,해태과자002,SSG,868,892,24
2026-03-01,해태제과,H002,해태과자002,네이버쇼핑,868,892,24
2026-03-01,해태제과,H002,해태과자002,G마켓,885,892,7
2026-03-01,해태제과,H003,해태과자003,G마켓,844,874,30
2026-03-01,해태제과,H003,해태과자003,네이버쇼핑,849,874,25
2026-03-01,해태제과,H003,해태과자003,컬리,870,874,4
2026-03-01,해태제과,H004,해태과자004,G마켓,854,904,50
2026-03-01,해태제과,H004,해태과자004,네이버쇼핑,872,904,32
2026-03-01,해태제과,H004,해태과자004,컬리,890,904,14
2026-03-01,해태제과,H004,해태과자004,SSG,892,904,12
2026-03-01,해태제과,H005,해태과자005,네이버쇼핑,861,873,12
2026-03-01,해태제과,H006,해태과자006,네이버쇼핑,860,906,46
2026-03-01,해태제과,H006,해태과자006,G마켓,875,906,31
2026-03-01,해태제과,H007,해태과자007,네이버쇼핑,870,908,38
2026-03-01,해태제과,H007,해태과자007,SSG,898,908,10
2026-03-01,해태제과,H008,해태과자008,네이버쇼핑,900,915,15
2026-03-01,해태제과,H009,해태과자009,네이버쇼핑,875,900,25
2026-03-01,해태제과,H010,해태과자010,네이버쇼핑,899,940,41
2026-03-01,해태제과,H011,해태과자011,G마켓,904,929,25
2026-03-01,해태제과,H011,해태과자011,네이버쇼핑,910,929,19
2026-03-01,해태제과,H013,해태과자013,G마켓,931,972,41
2026-03-01,해태제과,H013,해태과자013,네이버쇼핑,964,972,8
2026-03-01,해태제과,H013,해태과자013,컬리,964,972,8
2026-03-01,해태제과,H018,해태과자018,G마켓,956,976,20
2026-03-01,해태제과,H018,해태과자018,네이버쇼핑,972,976,4
2026-03-01,해태제과,H019,해태과자019,G마켓,978,1011,33
2026-03-01,해태제과,H019,해태과자019,SSG,1008,1011,3
2026-03-01,해태제과,H021,해태과자021,네이버쇼핑,965,992,27
2026-03-01,해태제과,H023,해태과자023,SSG,994,1014,20
2026-03-01,해태제과,H024,해태과자024,SSG,1001,1016,15
2026-03-01,해태제과,H029,해태과자029,네이버쇼핑,1026,1048,22
2026-03-01,해태제과,H031,해태과자031,SSG,1056,1061,5
2026-03-01,해태제과,H031,해태과자031,G마켓,1058,1061,3
2026-03-01,해태제과,H033,해태과자033,네이버쇼핑,1047,1066,19
2026-03-01,해태제과,H034,해태과자034,G마켓,1063,1088,25
2026-03-01,해태제과,H035,해태과자035,G마켓,1074,1077,3
2026-03-01,해태제과,H037,해태과자037,네이버쇼핑,1100,1128,28
2026-03-01,해태제과,H037,해태과자037,SSG,1105,1128,23
2026-03-01,해태제과,H038,해태과자038,네이버쇼핑,1079,1140,61
2026-03-01,해태제과,H038,해태과자038,SSG,1106,1140,34
2026-03-01,해태제과,H038,해태과자038,컬리,1131,1140,9
2026-03-01,해태제과,H038,해태과자038,G마켓,1136,1140,4
2026-03-01,해태제과,H039,해태과자039,네이버쇼핑,1102,1144,42
2026-03-01,해태제과,H039,해태과자039,G마켓,1134,1144,10
2026-03-01,해태제과,H040,해태과자040,G마켓,1102,1133,31
2026-03-01,해태제과,H040,해태과자040,네이버쇼핑,1109,1133,24
2026-03-01,해태제과,H040,해태과자040,컬리,1130,1133,3
2026-03-01,해태제과,H041,해태과자041,G마켓,1113,1164,51
2026-03-01,해태제과,H041,해태과자041,네이버쇼핑,1131,1164,33
2026-03-01,해태제과,H041,해태과자041,SSG,1149,1164,15
2026-03-01,해태제과,H041,해태과자041,컬리,1151,1164,13
2026-03-01,해태제과,H042,해태과자042,네이버쇼핑,1120,1131,11
2026-03-01,해태제과,H043,해태과자043,네이버쇼핑,1116,1165,49
2026-03-01,해태제과,H043,해태과자043,G마켓,1132,1165,33
2026-03-01,해태제과,H044,해태과자044,네이버쇼핑,1130,1168,38
2026-03-01,해태제과,H044,해태과자044,SSG,1157,1168,11
2026-03-01,해태제과,H045,해태과자045,네이버쇼핑,1158,1176,18
2026-03-01,해태제과,H046,해태과자046,네이버쇼핑,1136,1162,26
2026-03-01,해태제과,H047,해태과자047,네이버쇼핑,1150,1151,1
2026-03-01,해태제과,H048,해태과자048,네이버쇼핑,1166,1197,31
2026-03-01,해태제과,H049,해태과자049,네이버쇼핑,813,825,12
2026-03-02,농심,N001,농심과자001,네이버쇼핑,830,856,26
2026-03-02,농심,N003,농심과자003,SSG,859,878,19
2026-03-02,농심,N004,농심과자004,SSG,865,878,13
2026-03-02,농심,N009,농심과자009,네이버쇼핑,889,913,24
2026-03-02,농심,N011,농심과자011,SSG,922,925,3
2026-03-02,농심,N011,농심과자011,G마켓,923,925,2
2026-03-02,농심,N012,농심과자012,네이버쇼핑,917,919,2
2026-03-02,농심,N013,농심과자013,네이버쇼핑,909,930,21
2026-03-02,농심,N014,농심과자014,G마켓,923,947,24
2026-03-02,농심,N015,농심과자015,G마켓,936,940,4
2026-03-02,농심,N017,농심과자017,네이버쇼핑,963,993,30
2026-03-02,농심,N017,농심과자017,SSG,967,993,26
2026-03-02,농심,N018,농심과자018,네이버쇼핑,941,1002,61
2026-03-02,농심,N018,농심과자018,SSG,970,1002,32
2026-03-02,농심,N018,농심과자018,컬리,994,1002,8
2026-03-02,농심,N018,농심과자018,G마켓,1000,1002,2
2026-03-02,농심,N019,농심과자019,네이버쇼핑,968,1008,40
2026-03-02,농심,N019,농심과자019,G마켓,998,1008,10
2026-03-02,농심,N020,농심과자020,G마켓,967,998,31
2026-03-02,농심,N020,농심과자020,네이버쇼핑,972,998,26
2026-03-02,농심,N020,농심과자020,컬리,994,998,4
2026-03-02,농심,N021,농심과자021,G마켓,974,1024,50
2026-03-02,농심,N021,농심과자021,네이버쇼핑,993,1024,31
2026-03-02,농심,N021,농심과자021,컬리,1010,1024,14
2026-03-02,농심,N021,농심과자021,SSG,1011,1024,13
2026-03-02,농심,N022,농심과자022,네이버쇼핑,982,995,13
2026-03-02,농심,N023,농심과자023,네이버쇼핑,981,1028,47
2026-03-02,농심,N023,농심과자023,G마켓,997,1028,31
2026-03-02,농심,N024,농심과자024,네이버쇼핑,994,1031,37
2026-03-02,농심,N024,농심과자024,SSG,1022,1031,9
2026-03-02,농심,N025,농심과자025,네이버쇼핑,1021,1039,18
2026-03-02,농심,N026,농심과자026,네이버쇼핑,1000,1025,25
2026-03-02,농심,N028,농심과자028,네이버쇼핑,1028,1057,29
2026-03-02,농심,N029,농심과자029,네이버쇼핑,1026,1038,12
2026-03-02,농심,N030,농심과자030,G마켓,1050,1092,42
2026-03-02,농심,N030,농심과자030,컬리,1084,1092,8
2026-03-02,농심,N030,농심과자030,네이버쇼핑,1085,1092,7
2026-03-02,농심,N035,농심과자035,G마켓,1077,1098,21
2026-03-02,농심,N035,농심과자035,네이버쇼핑,1093,1098,5
2026-03-02,농심,N036,농심과자036,G마켓,1098,1133,35
2026-03-02,농심,N036,농심과자036,SSG,1129,1133,4
2026-03-02,농심,N039,농심과자039,네이버쇼핑,1112,1142,30
2026-03-02,농심,N040,농심과자040,SSG,1119,1138,19
2026-03-02,농심,N041,농심과자041,SSG,1124,1138,14
2026-03-02,농심,N046,농심과자046,네이버쇼핑,1150,1172,22
2026-03-02,농심,N048,농심과자048,네이버쇼핑,1153,1192,39
2026-03-02,농심,N049,농심과자049,네이버쇼핑,803,843,40
2026-03-02,롯데,L000,롯데과자000,G마켓,845,875,30
2026-03-02,롯데,L000,롯데과자000,컬리,862,875,13
2026-03-02,롯데,L001,롯데과자001,SSG,864,887,23
2026-03-02,롯데,L001,롯데과자001,네이버쇼핑,864,887,23
2026-03-02,롯데,L001,롯데과자001,G마켓,880,887,7
2026-03-02,롯데,L002,롯데과자002,G마켓,839,871,32
2026-03-02,롯데,L002,롯데과자002,네이버쇼핑,845,871,26
2026-03-02,롯데,L002,롯데과자002,컬리,869,871,2
2026-03-02,롯데,L003,롯데과자003,G마켓,850,902,52
2026-03-02,롯데,L003,롯데과자003,네이버쇼핑,868,902,34
2026-03-02,롯데,L003,롯데과자003,컬리,887,902,15
2026-03-02,롯데,L003,롯데과자003,SSG,888,902,14
2026-03-02,롯데,L004,롯데과자004,네이버쇼핑,858,872,14
2026-03-02,롯데,L005,롯데과자005,네이버쇼핑,857,904,47
2026-03-02,롯데,L005,롯데과자005,G마켓,873,904,31
2026-03-02,롯데,L006,롯데과자006,네이버쇼핑,869,907,38
2026-03-02,롯데,L006,롯데과자006,SSG,898,907,9
2026-03-02,롯데,L007,롯데과자007,네이버쇼핑,896,913,17
2026-03-02,롯데,L008,롯데과자008,네이버쇼핑,873,898,25
2026-03-02,롯데,L009,롯데과자009,네이버쇼핑,886,887,1
2026-03-02,롯데,L010,롯데과자010,G마켓,900,926,26
2026-03-02,롯데,L010,롯데과자010,네이버쇼핑,907,926,19
2026-03-02,롯데,L012,롯데과자012,G마켓,928,967,39
2026-03-02,롯데,L012,롯데과자012,컬리,959,967,8
2026-03-02,롯데,L012,롯데과자012,네이버쇼핑,962,967,5
2026-03-02,롯데,L017,롯데과자017,G마켓,951,973,22
2026-03-02,롯데,L017,롯데과자017,네이버쇼핑,968,973,5
2026-03-02,롯데,L018,롯데과자018,G마켓,975,1008,33
2026-03-02,롯데,L018,롯데과자018,SSG,1007,1008,1
2026-03-02,롯데,L020,롯데과자020,네이버쇼핑,964,992,28
2026-03-02,롯데,L022,롯데과자022,SSG,991,1010,19
2026-03-02,롯데,L023,롯데과자023,SSG,999,1012,13
2026-03-02,롯데,L028,롯데과자028,네이버쇼핑,1022,1046,24
2026-03-02,롯데,L029,롯데과자029,네이버쇼핑,1054,1056,2
2026-03-02,롯데,L030,롯데과자030,SSG,1055,1058,3
2026-03-02,롯데,L030,롯데과자030,G마켓,1056,1058,2
2026-03-02,롯데,L031,롯데과자031,네이버쇼핑,1049,1050,1
2026-03-02,롯데,L032,롯데과자032,네이버쇼핑,1042,1063,21
2026-03-02,롯데,L033,롯데과자033,G마켓,1059,1084,25
2026-03-02,롯데,L034,롯데과자034,G마켓,1073,1075,2
2026-03-02,롯데,L036,롯데과자036,네이버쇼핑,1097,1125,28
2026-03-02,롯데,L036,롯데과자036,SSG,1102,1125,23
2026-03-02,롯데,L037,롯데과자037,네이버쇼핑,1075,1136,61
2026-03-02,롯데,L037,롯데과자037,SSG,1102,1136,34
2026-03-02,롯데,L037,롯데과자037,컬리,1128,1136,8
2026-03-02,롯데,L037,롯데과자037,G마켓,1131,1136,5
